期別,開獎日,銷售金額,獎金總額,獎號1,獎號2,獎號3,獎號4,獎號5,獎號6,特別號,頭獎注數,頭獎獎金,頭獎累至次期獎金,貳獎注數,參獎注數,肆獎注數,伍獎注數,陸獎注數,柒獎注數,普獎注數,貳獎獎金,參獎獎金,肆獎獎金,伍獎獎金,陸獎獎金,柒獎獎金,普獎獎金,貳獎累至次期獎金,參獎累至次期獎金,肆獎累至次期獎金
111000078,111/08/26,"88,354,950","120,791,842",16,30,42,38,4,17,5,0,0,"91,628,711",2,30,72,"1,437","2,106","22,409","26,900","805,193","57,808","15,484","2,000","1,000",400,400,0,0,0
111000077,111/08/23,"89,684,250","105,979,753",47,25,24,6,49,23,5,0,0,"71,313,070",2,34,85,"1,588","2,257","23,287","28,775","2,826,431","49,340","12,687","2,000","1,000",400,400,0,0,0
111000076,111/08/19,"88,712,300","86,627,718",3,4,28,41,21,10,15,0,0,"51,661,459",0,38,109,"1,792","2,602","23,409","32,194",0,"39,147","8,773","2,000","1,000",400,400,"4,095,114",0,0
111000075,111/08/16,"89,318,650","69,430,076",18,31,11,16,7,1,24,0,0,"34,235,075",0,48,104,"2,156","2,592","23,934","34,312",0,"28,898","8,574","2,000","1,000",400,400,"2,713,755",0,0
111000074,111/08/12,"87,808,300","49,172,648",4,21,7,37,15,43,5,0,0,"17,985,919",0,33,77,"1,807","2,347","23,547","29,647",0,"46,526","12,818","2,000","1,000",400,400,"1,425,713",0,0
111000073,111/08/09,"89,739,350","131,356,943",33,11,30,21,9,23,34,1,"100,000,000",0,1,39,75,"1,890","2,140","21,070","32,152","1,497,940","41,363","13,827","2,000","1,000",400,400,0,0,0
111000072,111/08/05,"106,848,950","260,340,999",30,18,46,21,5,43,26,1,"222,733,763",0,2,40,111,"1,819","2,377","24,419","32,273","2,666,959","54,501","12,625","2,000","1,000",400,400,0,0,0
111000071,111/08/02,"101,584,050","234,524,904",29,37,2,26,28,48,5,0,0,"197,196,002",0,33,90,"1,772","2,827","28,488","33,204",0,"54,810","12,919","2,000","1,000",400,400,"3,309,585",0,0
111000088,111/09/30,"118,512,300","176,272,632",34,39,28,5,12,18,24,0,0,"135,692,028",2,49,101,"2,139","2,853","29,967","39,506","1,022,017","44,923","14,010","2,000","1,000",400,400,0,0,0
111000087,111/09/27,"115,137,450","148,356,103",34,43,40,17,10,28,29,0,0,"109,905,744",2,37,120,"2,011","2,828","28,579","36,139","1,031,542","60,048","11,902","2,000","1,000",400,400,0,0,0
111000086,111/09/23,"119,889,950","121,456,362",48,12,30,44,2,31,46,0,0,"83,879,131",1,45,92,"1,924","2,425","25,438","36,600","2,343,261","56,078","17,633","2,000","1,000",400,400,0,0,0
111000085,111/09/20,"122,718,650","97,635,978",35,13,11,29,24,43,1,0,0,"54,317,990",2,47,120,"2,458","3,157","32,433","41,738","1,006,883","46,141","11,617","2,000","1,000",400,400,0,0,0
111000084,111/09/16,"134,216,800","75,161,408",2,31,44,7,6,27,28,0,0,"28,913,534",1,48,112,"2,496","3,229","34,598","44,602","2,291,926","51,421","14,167","2,000","1,000",400,400,0,0,0
111000083,111/09/13,"149,583,750","149,792,742",10,34,21,15,48,7,38,1,"100,000,000",0,2,44,136,"2,763","3,375","34,872","48,713","1,346,536","65,914","13,709","2,000","1,000",400,400,0,0,0
111000082,111/09/09,"162,660,900","91,090,104",36,7,17,39,28,15,1,0,0,"34,115,037",2,42,174,"3,162","4,292","42,361","54,815","1,352,120","69,339","10,759","2,000","1,000",400,400,0,0,0
111000081,111/09/06,"144,039,550","150,570,492",49,32,36,26,38,35,39,1,"100,000,000",0,1,42,119,"2,349","3,243","32,993","43,216","7,288,573","70,395","15,972","2,000","1,000",400,400,0,0,0
111000080,111/09/02,"133,915,750","193,386,008",23,36,45,43,25,20,38,1,"148,942,092",0,0,40,87,"2,078","2,932","30,994","39,638",0,"69,391","20,509","2,000","1,000",400,400,"4,543,133",0,0
111000096,111/10/28,"139,172,200","406,867,997",32,23,25,17,18,19,26,0,0,"358,383,468",2,55,129,"2,411","3,186","33,431","44,095","2,495,277","49,532","13,576","2,000","1,000",400,400,0,0,0
111000095,111/10/25,"128,614,900","367,450,036",43,48,32,49,18,36,23,0,0,"326,470,682",0,40,115,"1,973","3,069","31,004","36,870",0,"66,254","14,814","2,000","1,000",400,400,"2,460,883",0,0
111000094,111/10/21,"120,008,000","336,244,750",20,49,36,37,42,11,3,0,0,"295,425,692",1,34,98,"1,918","2,761","29,390","35,091","4,425,923","71,678","15,986","2,000","1,000",400,400,0,0,0
111000093,111/10/18,"112,232,600","302,441,218",27,38,39,1,47,14,49,0,0,"266,877,327",0,30,99,"1,814","2,395","25,165","33,713",0,"77,644","15,125","2,000","1,000",400,400,"2,162,943",0,0
111000092,111/10/14,"111,130,550","276,948,134",25,32,36,1,11,13,30,0,0,"239,590,962",2,37,87,"1,996","2,665","26,642","36,457","985,936","57,393","15,691","2,000","1,000",400,400,0,0,0
111000091,111/10/11,"110,632,900","252,144,871",1,42,46,23,3,25,2,0,0,"214,715,026",3,33,103,"1,868","2,768","28,653","35,203","648,007","63,441","13,066","2,000","1,000",400,400,0,0,0
111000090,111/10/07,"138,796,550","243,234,296",26,15,16,5,30,10,12,0,0,"190,190,447",3,62,177,"3,105","4,583","41,763","50,319","652,172","33,984","7,652","2,000","1,000",400,400,0,0,0
111000089,111/10/04,"120,998,250","203,451,048",49,43,14,23,34,13,44,0,0,"165,508,228",2,40,92,"1,924","2,609","26,143","36,209","1,181,739","63,632","17,785","2,000","1,000",400,400,0,0,0
111000105,111/11/29,"100,168,150","170,420,794",37,46,49,34,6,21,18,1,"134,981,179",0,0,38,81,"1,644","2,275","23,201","29,681",0,"54,118","16,321","2,000","1,000",400,400,"5,345,302",0,0
111000104,111/11/25,"93,951,250","143,405,145",26,35,14,20,41,15,36,0,0,"110,890,921",0,28,73,"1,535","2,154","22,572","29,419",0,"66,480","16,392","2,000","1,000",400,400,"3,435,709",0,0
111000103,111/11/22,"96,014,250","121,316,096",48,13,5,27,24,18,32,0,0,"89,085,235",0,27,92,"1,785","2,314","22,412","31,636",0,"68,093","12,846","2,000","1,000",400,400,"1,707,210",0,0
111000102,111/11/18,"94,738,400","102,308,220",37,44,10,27,17,45,22,0,0,"67,548,116",1,36,67,"1,559","2,264","23,580","28,797","5,354,422","51,956","17,946","2,000","1,000",400,400,0,0,0
111000101,111/11/15,"95,845,950","78,610,656",26,34,29,19,20,39,4,0,0,"45,637,139",0,39,78,"1,592","2,114","23,045","29,200",0,"49,319","15,852","2,000","1,000",400,400,"3,617,577",0,0
111000100,111/11/11,"100,582,350","56,326,116",36,20,10,48,19,2,37,0,0,"23,105,399",0,27,95,"1,798","2,296","22,395","33,247",0,"73,052","13,347","2,000","1,000",400,400,"1,831,525",0,0
111000099,111/11/08,"229,081,150","564,769,338",47,39,37,44,15,18,43,1,"485,949,322",0,2,71,158,"3,713","5,050","52,797","68,429","5,055,962","66,370","19,173","2,000","1,000",400,400,0,0,0
111000098,111/11/04,"176,692,250","494,931,070",36,23,21,30,11,47,6,0,0,"430,747,706",0,84,149,"3,295","4,594","45,297","59,704",0,"38,136","13,821","2,000","1,000",400,400,"5,736,188",0,0
111000097,111/11/01,"146,406,450","440,371,080",32,34,17,24,28,40,3,0,0,"393,221,833",0,50,111,"2,267","3,237","34,949","44,378",0,"59,480","17,223","2,000","1,000",400,400,"2,761,577",0,0
111000114,111/12/30,"95,823,150","57,093,394",46,5,8,17,20,14,7,0,0,"17,168,474",2,49,138,"2,058","3,059","29,172","34,700","2,396,672","29,910","6,827","2,000","1,000",400,400,0,0,0
111000113,111/12/27,"99,390,100","162,318,012",16,3,11,21,22,39,4,1,"126,290,451",0,0,31,96,"1,761","2,687","26,064","32,409",0,"58,845","12,215","2,000","1,000",400,400,"3,432,430",0,0
111000112,111/12/23,"94,859,950","136,110,589",39,35,32,13,34,9,1,0,0,"104,921,042",0,31,61,"1,595","2,164","23,150","29,403",0,"60,395","19,730","2,000","1,000",400,400,"1,738,514",0,0
111000111,111/12/20,"94,578,550","120,724,482",3,4,29,16,32,12,39,0,0,"82,989,017",1,37,81,"1,925","2,119","21,791","34,095","6,578,397","46,617","13,689","2,000","1,000",400,400,0,0,0
111000110,111/12/16,"90,360,750","95,518,877",12,49,40,11,6,47,28,0,0,"62,783,735",0,20,76,"1,423","2,110","22,431","27,154",0,"90,342","15,283","2,000","1,000",400,400,"4,976,759",0,0
111000109,111/12/13,"91,261,900","77,002,868",33,9,47,14,12,6,34,0,0,"41,617,879",0,48,78,"2,247","2,180","21,494","35,857",0,"31,342","12,399","2,000","1,000",400,400,"3,298,978",0,0
111000108,111/12/09,"93,163,300","52,171,448",48,22,40,45,16,10,31,0,0,"23,994,223",0,20,61,"1,396","1,853","19,521","26,142",0,"102,414","21,586","2,000","1,000",400,400,"1,901,981",0,0
111000107,111/12/06,"96,547,500","132,311,180",27,42,15,10,39,32,28,2,"50,000,000",0,3,48,79,"1,825","2,274","22,777","31,252","574,838","38,691","15,112","2,000","1,000",400,400,0,0,0
111000106,111/12/02,"91,817,100","56,762,878",28,40,45,41,8,22,34,0,0,"21,945,804",1,29,79,"1,718","1,904","19,386","28,900","7,084,908","64,600","15,244","2,000","1,000",400,400,0,0,0
112000017,112/01/31,"189,891,700","148,508,973",33,26,1,36,40,42,37,0,0,"86,453,025",3,54,151,"3,187","4,398","45,765","58,143","1,170,089","70,005","16,093","2,000","1,000",400,400,0,0,0
112000016,112/01/30,"193,300,300","112,273,368",18,41,43,39,23,7,25,0,0,"42,169,621",1,66,167,"3,608","4,877","48,327","63,495","7,367,913","54,543","13,857","2,000","1,000",400,400,0,0,0
112000015,112/01/29,"259,100,650","425,715,145",27,2,9,15,8,31,42,1,"331,398,235",0,0,125,255,"6,070","6,355","61,615","100,073",0,"34,678","10,928","2,000","1,000",400,400,"4,025,200",0,0
112000014,112/01/28,"238,148,400","360,143,060",23,30,1,19,48,35,45,0,0,"280,618,781",3,88,214,"4,239","5,660","56,496","77,424","1,422,570","52,227","13,806","2,000","1,000",400,400,0,0,0
112000013,112/01/27,"260,596,200","319,084,325",28,4,13,33,38,39,42,0,0,"226,779,956",2,93,219,"4,860","5,833","59,084","88,780","4,706,856","53,617","14,637","2,000","1,000",400,400,0,0,0
112000012,112/01/26,"265,896,950","256,924,630",40,10,42,13,21,12,49,0,0,"168,367,033",0,89,261,"4,804","6,060","60,949","88,159",0,"57,880","12,688","2,000","1,000",400,400,"4,783,420",0,0
112000011,112/01/25,"273,600,200","210,461,007",3,27,8,24,23,2,14,0,0,"108,022,338",2,124,279,"6,471","7,534","70,914","106,127","2,012,520","34,956","9,987","2,000","1,000",400,400,0,0,0
112000010,112/01/24,"274,825,800","153,902,448",20,30,32,2,18,4,10,0,0,"57,244,895",4,103,285,"5,138","7,784","73,502","91,577","1,134,426","47,444","11,022","2,000","1,000",400,400,0,0,0
112000009,112/01/23,"290,979,900","205,894,502",23,35,7,34,10,18,9,3,"33,333,333",0,4,91,314,"5,654","8,484","82,949","100,997","1,130,648","53,521","9,971","2,000","1,000",400,400,0,0,0
112000008,112/01/22,"313,055,850","230,903,540",22,10,27,8,29,6,23,1,"112,424,722",0,3,165,396,"7,448","9,129","84,875","120,071","1,501,670","29,403","7,875","2,000","1,000",400,400,0,0,0
112000007,112/01/21,"274,091,150","153,491,044",23,16,5,25,1,21,30,0,0,"55,592,264",5,112,289,"5,570","7,462","70,574","97,160","881,340","42,372","10,556","2,000","1,000",400,400,0,0,0
112000006,112/01/20,"267,054,950","291,219,749",27,34,25,16,42,31,6,1,"200,072,070",0,4,90,236,"4,529","6,499","67,778","82,698","1,728,222","57,402","14,072","2,000","1,000",400,400,0,0,0
112000005,112/01/17,"123,175,000","181,841,289",17,42,24,36,5,23,16,0,0,"139,553,305",0,64,96,"2,578","2,908","29,413","41,500",0,"35,600","15,257","2,000","1,000",400,400,"2,115,672",0,0
112000004,112/01/13,"113,280,950","154,571,437",23,5,24,44,21,40,17,0,0,"112,863,289",2,38,94,"1,890","2,647","28,572","35,356","3,047,223","57,914","15,050","2,000","1,000",400,400,0,0,0
112000003,112/01/10,"108,667,150","123,350,345",30,41,22,42,15,21,24,0,0,"87,083,201",0,26,91,"1,792","2,249","24,397","32,258",0,"87,119","16,001","2,000","1,000",400,400,"4,050,904",0,0
112000002,112/01/06,"99,678,950","91,799,689",29,43,22,36,46,19,30,0,0,"60,549,146",0,34,89,"1,554","2,066","22,811","28,897",0,"61,688","15,149","2,000","1,000",400,400,"1,947,595",0,0
112000001,112/01/03,"97,465,800","71,749,322",39,2,8,19,24,4,28,0,0,"35,979,477",1,48,108,"1,998","2,779","27,079","35,085","1,491,116","33,454","9,558","2,000","1,000",400,400,0,0,0
112000029,112/02/28,"162,276,300","386,840,859",2,35,11,26,27,25,10,0,0,"326,717,875",1,64,237,"3,245","5,115","47,164","57,255","2,437,638","41,017","7,120","2,000","1,000",400,400,0,0,0
112000028,112/02/24,"155,111,850","346,027,138",48,39,15,40,38,45,2,0,0,"295,966,131",1,48,131,"2,572","3,689","37,169","45,705","2,917,202","65,450","15,416","2,000","1,000",400,400,0,0,0
112000027,112/02/21,"148,594,750","310,472,297",11,46,6,5,26,1,41,0,0,"259,164,502",2,70,132,"3,194","3,365","33,281","53,097","1,264,537","38,908","13,264","2,000","1,000",400,400,0,0,0
112000026,112/02/17,"132,799,800","275,367,373",9,7,14,16,33,26,27,0,0,"227,259,237",1,45,144,"2,734","3,677","36,133","46,864","2,081,565","49,815","10,007","2,000","1,000",400,400,0,0,0
112000025,112/02/14,"129,510,800","244,373,838",30,31,23,11,22,49,14,0,0,"200,999,485",1,46,101,"2,189","2,986","32,368","41,660","2,310,805","54,099","15,839","2,000","1,000",400,400,0,0,0
112000024,112/02/10,"123,595,800","214,967,687",24,7,46,28,11,33,3,0,0,"171,847,790",1,53,118,"2,259","3,414","32,906","40,744","2,068,407","42,028","12,135","2,000","1,000",400,400,0,0,0
112000023,112/02/07,"105,373,100","187,290,632",8,28,3,18,47,11,5,0,0,"145,754,039",1,39,164,"2,405","3,604","32,201","41,017","1,385,002","38,244","5,846","2,000","1,000",400,400,0,0,0
112000022,112/02/05,"125,314,000","170,517,808",33,5,19,42,38,25,41,0,0,"128,281,696",2,48,97,"2,562","2,827","28,385","41,995","1,107,367","49,689","15,806","2,000","1,000",400,400,0,0,0
112000021,112/02/04,"125,455,200","142,370,913",22,20,14,2,21,49,38,0,0,"100,341,968",3,34,112,"2,302","2,915","29,992","40,793","745,808","70,868","13,830","2,000","1,000",400,400,0,0,0
112000020,112/02/03,"155,974,350","128,609,264",44,25,29,14,3,45,46,0,0,"72,116,001",1,56,131,"2,802","3,376","34,014","50,521","8,575,824","55,689","15,303","2,000","1,000",400,400,0,0,0
112000019,112/02/02,"155,528,050","89,955,020",8,31,45,13,21,19,37,0,0,"35,583,660",0,59,137,"2,757","3,753","36,313","49,772",0,"51,485","14,253","2,000","1,000",400,400,"5,679,968",0,0
112000018,112/02/01,"164,876,100","178,783,641",33,19,8,5,23,46,48,1,"122,524,346",0,0,65,139,"3,284","3,684","37,125","58,098",0,"47,373","14,241","2,000","1,000",400,400,"2,859,312",0,0
112000038,112/03/31,"93,769,950","116,551,970",26,10,47,22,45,29,41,0,0,"87,917,207",0,18,71,"1,414","1,832","19,404","27,430",0,"113,235","18,454","2,000","1,000",400,400,"1,892,642",0,0
112000037,112/03/28,"91,412,650","96,480,482",10,3,35,37,26,44,15,0,0,"64,040,798",2,28,104,"1,505","2,370","23,634","28,317","1,700,377","62,576","10,830","2,000","1,000",400,400,0,0,0
112000036,112/03/24,"94,643,250","74,139,190",2,14,40,26,34,46,13,0,0,"43,515,638",0,20,84,"1,575","2,264","22,419","28,325",0,"95,510","14,618","2,000","1,000",400,400,"1,773,760",0,0
112000035,112/03/21,"97,719,700","56,244,170",30,20,3,45,11,41,28,0,0,"21,138,970",1,25,81,"1,811","2,421","24,552","32,700","3,196,788","72,181","14,321","2,000","1,000",400,400,0,0,0
112000034,112/03/17,"96,418,800","134,804,784",10,24,6,7,40,29,16,1,"100,000,000",0,0,47,77,"2,073","2,534","24,924","34,857",0,"34,854","13,676","2,000","1,000",400,400,"1,521,138",0,0
112000033,112/03/14,"100,873,350","140,256,683",3,20,37,12,11,4,5,1,"100,000,000",0,1,89,161,"3,491","3,924","33,506","45,201","1,286,714","15,569","5,532","2,000","1,000",400,274,0,0,0
112000032,112/03/10,"103,754,200","89,031,163",32,19,40,29,39,15,35,0,0,"50,026,930",2,28,79,"1,725","2,526","23,770","32,024","3,641,312","74,521","16,979","2,000","1,000",400,400,0,0,0
112000031,112/03/07,"113,878,750","67,089,177",23,41,17,32,25,13,16,0,0,"25,583,754",0,44,88,"2,079","2,576","26,418","38,178",0,"49,635","15,954","2,000","1,000",400,400,"5,345,057",0,0
112000030,112/03/03,"185,112,800","430,381,043",16,18,34,13,42,22,14,1,"368,564,088",0,0,55,148,"3,212","4,402","45,214","59,299",0,"64,949","15,516","2,000","1,000",400,400,"3,317,077",0,0
112000046,112/04/28,"121,225,550","309,151,945",31,38,5,41,43,47,28,0,0,"271,964,065",3,47,85,"1,750","2,510","27,245","33,853","811,137","55,757","19,819","2,000","1,000",400,400,0,0,0
112000045,112/04/25,"116,953,600","282,377,268",41,5,27,13,12,28,37,0,0,"241,265,637",1,30,124,"2,377","3,079","29,505","40,311","1,932,750","69,380","10,790","2,000","1,000",400,400,0,0,0
112000044,112/04/21,"108,913,000","258,493,603",27,43,25,7,11,23,5,0,0,"216,883,252",2,45,117,"2,173","3,758","34,294","38,836","768,146","36,765","9,090","2,000","1,000",400,400,0,0,0
112000043,112/04/18,"108,820,550","235,425,163",6,41,28,43,10,8,45,0,0,"197,502,323",2,35,93,"2,142","2,444","25,157","40,199","912,246","56,138","13,581","2,000","1,000",400,400,0,0,0
112000042,112/04/14,"104,336,700","208,998,619",22,35,23,49,10,46,2,0,0,"174,485,655",1,37,107,"1,659","2,558","26,726","31,742","1,895,747","55,177","12,265","2,000","1,000",400,400,0,0,0
112000041,112/04/11,"104,383,550","187,112,005",31,12,37,9,33,30,25,0,0,"150,570,067",2,34,103,"2,004","2,687","26,542","36,050","868,497","55,017","11,675","2,000","1,000",400,400,0,0,0
112000040,112/04/07,"98,282,050","167,865,577",39,32,20,11,4,25,30,0,0,"128,657,217",1,56,98,"2,190","2,617","25,525","35,392","5,122,032","29,592","10,870","2,000","1,000",400,400,0,0,0
112000039,112/04/04,"92,955,700","141,865,041",35,10,47,33,19,21,9,0,0,"109,244,416",0,24,66,"1,450","2,278","24,613","27,558",0,"75,858","17,733","2,000","1,000",400,400,"3,583,213",0,0
112000055,112/05/30,"93,375,350","135,159,492",43,45,6,5,9,29,27,0,0,"98,944,666",1,27,74,"1,690","2,562","25,565","32,252","4,475,564","60,203","14,121","2,000","1,000",400,400,0,0,0
112000054,112/05/26,"94,297,700","119,293,751",36,5,30,15,10,12,26,0,0,"79,903,122",0,55,159,"2,480","3,230","27,940","38,578",0,"23,559","5,238","2,000","1,000",400,387,"2,966,174",0,0
112000053,112/05/23,"94,117,200","95,189,319",23,20,46,5,38,44,33,0,0,"64,724,081",0,23,63,"1,584","2,158","21,605","29,038",0,"82,546","19,373","2,000","1,000",400,400,"1,762,958",0,0
112000052,112/05/19,"89,333,200","73,730,810",5,44,38,8,9,35,31,0,0,"42,483,687",1,33,68,"1,820","2,062","21,563","31,994","1,488,616","48,579","15,155","2,000","1,000",400,400,0,0,0
112000051,112/05/16,"96,481,400","54,029,584",19,38,43,1,34,26,48,0,0,"23,704,218",2,50,65,"1,781","1,844","19,101","30,189","939,496","40,470","20,012","2,000","1,000",400,400,0,0,0
112000050,112/05/12,"189,077,150","475,178,962",18,9,48,7,2,20,14,1,"408,573,433",0,2,65,190,"3,755","4,936","47,182","66,662","1,556,737","51,584","11,344","2,000","1,000",400,400,0,0,0
112000049,112/05/09,"165,771,550","430,991,406",1,22,21,44,31,29,3,0,0,"369,295,758",4,55,162,"2,838","4,419","44,964","52,128","1,928,829","55,873","12,194","2,000","1,000",400,400,0,0,0
112000048,112/05/05,"148,530,950","385,193,154",48,16,10,21,19,13,30,0,0,"333,297,539",0,55,114,"2,651","3,628","36,028","47,490",0,"51,978","16,121","2,000","1,000",400,400,"4,861,799",0,0
112000047,112/05/02,"129,301,050","344,372,653",37,9,14,42,8,46,10,0,0,"299,808,631",0,46,93,"2,395","3,005","34,024","42,618",0,"51,673","16,430","2,000","1,000",400,400,"2,207,191",0,0
112000064,112/06/30,"112,494,650","91,287,466",26,6,22,29,32,43,38,0,0,"53,698,821",0,39,89,"1,967","2,678","27,735","35,763",0,"55,615","15,666","2,000","1,000",400,400,"2,014,077",0,0
112000063,112/06/27,"121,325,650","67,942,364",13,30,37,43,44,24,4,0,0,"28,290,462",1,36,91,"2,087","2,709","28,497","37,900","2,242,536","67,084","17,060","2,000","1,000",400,400,0,0,0
112000062,112/06/23,"144,388,950","151,644,852",23,31,8,49,42,4,16,1,"100,000,000",0,2,50,270,"2,568","3,661","35,764","47,555","2,532,965","54,226","6,455","2,000","1,000",400,400,0,0,0
112000061,112/06/20,"140,032,500","109,986,819",41,32,15,37,5,34,11,0,0,"63,716,063",0,41,104,"2,299","3,288","35,795","42,525",0,"66,934","16,963","2,000","1,000",400,400,"2,548,273",0,0
112000060,112/06/16,"134,267,350","75,189,716",2,30,21,33,41,22,42,0,0,"31,568,619",2,50,113,"2,375","3,085","29,599","42,542","1,251,195","53,897","15,331","2,000","1,000",400,400,0,0,0
112000059,112/06/13,"161,700,200","279,581,409",9,21,8,1,10,6,2,4,"53,759,000",0,9,141,382,"5,114","6,517","49,514","68,784","229,056","15,745","3,736","2,000","1,000",400,324,0,0,0
112000058,112/06/09,"152,706,600","238,493,032",46,38,49,36,32,30,26,0,0,"189,029,297",1,45,89,"2,259","3,289","34,524","42,439","5,475,332","72,992","23,725","2,000","1,000",400,400,0,0,0
112000057,112/06/06,"134,758,550","195,420,661",30,43,27,41,13,8,18,0,0,"150,552,031",0,49,95,"2,494","3,052","32,068","43,213",0,"53,303","17,674","2,000","1,000",400,400,"2,425,305",0,0
112000056,112/06/02,"94,677,900","151,964,290",13,5,34,1,23,16,49,0,0,"119,955,873",1,44,75,"1,845","2,131","21,050","32,888","1,665,522","40,764","15,374","2,000","1,000",400,400,0,0,0
112000072,112/07/28,"101,130,950","291,308,484",3,22,25,34,44,1,32,0,0,"258,830,656",1,26,77,"1,740","2,067","22,702","31,369","1,914,765","79,309","17,215","2,000","1,000",400,400,0,0,0
